Modelo,Conjunto,indice_archivo_original,y_real,y_pred
Gradient Boosting,test,350,1,0
Gradient Boosting,test,359,1,1
Gradient Boosting,test,364,1,1
Gradient Boosting,test,369,1,1
Gradient Boosting,test,379,1,1
Dummy mayoritario,test,3,0,0
Dummy mayoritario,test,9,0,0
Dummy mayoritario,test,17,0,0
Dummy mayoritario,test,25,0,0
Dummy mayoritario,test,30,0,0
Dummy mayoritario,test,39,0,0
Dummy mayoritario,test,49,0,0
Dummy mayoritario,test,57,0,0
Dummy mayoritario,test,61,0,0
Dummy mayoritario,test,70,0,0
Dummy mayoritario,test,80,0,0
Dummy mayoritario,test,86,0,0
Dummy mayoritario,test,94,0,0
Dummy mayoritario,test,103,0,0
Dummy mayoritario,test,105,0,0
Dummy mayoritario,test,109,0,0
Dummy mayoritario,test,116,0,0
Dummy mayoritario,test,126,0,0
Dummy mayoritario,test,135,0,0
Dummy mayoritario,test,145,0,0
Dummy mayoritario,test,151,0,0
Dummy mayoritario,test,158,0,0
Dummy mayoritario,test,167,0,0
Dummy mayoritario,test,175,0,0
Dummy mayoritario,test,186,0,0
Dummy mayoritario,test,197,0,0
Dummy mayoritario,test,207,0,0
Dummy mayoritario,test,214,0,0
Dummy mayoritario,test,220,0,0
Dummy mayoritario,test,228,1,0
Dummy mayoritario,test,235,1,0
Dummy mayoritario,test,242,1,0
Dummy mayoritario,test,249,0,0
Dummy mayoritario,test,256,0,0
Dummy mayoritario,test,263,0,0
Dummy mayoritario,test,270,0,0
Dummy mayoritario,test,278,0,0
Dummy mayoritario,test,286,0,0
Dummy mayoritario,test,292,0,0
Dummy mayoritario,test,298,1,0
Dummy mayoritario,test,306,1,0
Dummy mayoritario,test,313,1,0
Dummy mayoritario,test,320,1,0
Dummy mayoritario,test,327,1,0
Dummy mayoritario,test,334,1,0
Dummy mayoritario,test,341,1,0
Dummy mayoritario,test,350,1,0
Dummy mayoritario,test,359,1,0
Dummy mayoritario,test,364,1,0
Dummy mayoritario,test,369,1,0
Dummy mayoritario,test,379,1,0
